filename,query,source_url,content_type,sha256,width,height
parrot_0004.jpg,parrot,https://cdn.pixabay.com/photo/2017/06/30/19/01/parrot-2459285_1280.jpg,image/jpeg,af3da5d2658fab873b9eb6e57b1f915fab877cda7e0b96132627b548cd65d644,1024,768
parrot_0001.jpg,parrot,https://www.thesprucepets.com/thmb/8pxTyRpvnpXY6vV55fVoIFHtzBU=/2558x0/filters:no_upscale():max_bytes(150000):strip_icc()/greenwinged-macaw-178877074-5ace5e558023b90036d66b3e.jpg,image/jpeg,d37f2ffea873362ba38ea5163e0af538ea706d61e97f56a905482007e688e4c6,1024,683
parrot_0002.jpg,parrot,https://2.bp.blogspot.com/-SWnnC9aFCSM/TmREVBdWNMI/AAAAAAAAA1s/FnhCBJ2Aew8/s1600/parrot_4.jpg,image/jpeg,5728391008be39738c270c0aeabacc629c440ee184f9163862923022f5ed1f5b,1023,1024
parrot_0006.jpg,parrot,https://www.bubblypet.com/wp-content/uploads/2022/10/Side-view-and-close-up-beautiful-pet-parrot-showing-its-parrot-tongue.jpg,image/jpeg,16cb3b8d09b00e387e848724eb44103e0f59d32cb11a15d1698461f4a47e1a2d,1024,683
parrot_0000.jpg,parrot,"https://www.thesprucepets.com/thmb/jP0CorffApXa-NyoAwQfqG1jvRU=/3865x2576/filters:fill(auto,1)/close-up-of-gold-and-blue-macaw-perching-on-tree-962288862-5b50073e46e0fb0037c23c23.jpg",image/jpeg,090bdf8739c267e73bce6598b5191a837e2284bfc7570483defb864689087b0d,1024,682
parrot_0011.jpg,parrot,https://www.thesprucepets.com/thmb/SsRojJG3dFloQD_h7Hs1ArJX0H8=/3826x0/filters:no_upscale():strip_icc()/parrot--sun-conure--perching-on-blurred-garden-background-515531466-5ace5b40ae9ab8003826c3dd.jpg,image/jpeg,2c1daf1a9115f0ddc8eb31ef131c54688ca14529c5946bdf61f873af6564cbdf,1024,717
parrot_0003.jpg,parrot,https://wallpapercave.com/wp/S6vVnq6.jpg,image/jpeg,4fc5fe647b29b62de3bfe5f861c54f54384d7ddf57d6b249f1cdacaec941b473,1024,678
parrot_0013.jpg,parrot,https://www.thesprucepets.com/thmb/lOeJ0yNaM9N1Pyu9-KmcTHIMkWk=/5041x0/filters:no_upscale():strip_icc()/hyacinth-macaw--anodrynchus-hyacinthinus---close-up-10092417-5ace5c6a119fa800362f4a27.jpg,image/jpeg,319bd4690dab705e26b120c20ad2c954c8db23c12867debfda393fd679dfcbbb,1024,676
parrot_0010.jpg,parrot,https://idsb.tmgrup.com.tr/ly/uploads/images/2023/05/31/275673.jpg,image/jpeg,db696815dc12a4019c769652227556df3bf688962284fc32f25e0f6c7003fe2d,1024,609
parrot_0012.jpg,parrot,https://get.wallhere.com/photo/parrot-green-beak-bird-fauna-vertebrate-close-up-lorikeet-parakeet-common-pet-parakeet-lovebird-642896.jpg,image/jpeg,6713710182fb95f93e008dad421f892b6e33e4f5a278706f04f20ce73bd70c1a,1024,640
